# WARP endpoints: 2868 working / 3584 probed
# sorted by in-tunnel loss, then in-tunnel ping
# ENDPOINT PING = ICMP ping to the endpoint address from this host, no tunnel involved
# TUN PING / LOSS = RTT and packet loss measured inside the tunnel, to 1.1.1.1
# SEEN AS = region external services see through the tunnel
# NODE / NODE LOCATION = Cloudflare WARP edge node the tunnel landed on, and where it sits
# One /24 pool can land on several different nodes - NODE is per endpoint, not per subnet

ENDPOINT               ENDPOINT PING TUN PING  LOSS   SEEN AS    NODE   NODE LOCATION
8.39.125.188:2408      41ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.248:2408      34ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.67:2408       37ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.245:2408   30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.78:2408       31ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.109:2408       32ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.76:2408       33ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.13:2408       38ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.197:2408      30ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.239:500    30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.244:2408      34ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.22:500        37ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.160:2408      32ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.137:2408      41ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.105:500       35ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.144:2408      29ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.42:1701       31ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.70.169:2408       35ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.46:2408       29ms          36ms      0%     RU         HEL    Helsinki, FI
8.47.69.94:2408        30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.88:2408       33ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.140:2408      33ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.207:2408      33ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.47:2408       31ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.6:2408        31ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.205:500    29ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.219:2408   29ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.73:2408       36ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.121:2408       36ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.193:500       33ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.193:2408      28ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.30:2408       35ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.22:2408       32ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.85:500         34ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.126:2408      39ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.200:500       43ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.230:500    50ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.110:2408       38ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.106:2408      29ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.29:2408       33ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.141:500       31ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.198:500    31ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.180:2408   37ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.206:2408      41ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.90:2408       30ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.17:2408    34ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.190:2408      32ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.207:2408   43ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.185:2408      32ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.175:2408      31ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.140:2408      33ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.10:2408       34ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.239:500       30ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.194:2408   35ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.222:500       34ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.32:2408       35ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.199:2408      32ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.196:2408      38ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.105:2408      30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.24:2408       35ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.121:2408      33ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.255:2408      36ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.38:2408       38ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.147:2408      30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.207:2408      33ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.171:2408       30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.0:2408        38ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.184:2408       34ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.247:2408   29ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.182:2408      31ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.70.118:2408       33ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.173:2408   49ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.4:2408        29ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.187:2408   38ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.208:2408      31ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.126:2408      31ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.70.230:2408       34ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.173:2408       33ms          36ms      0%     RU         HEL    Helsinki, FI
8.47.69.180:2408       33ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.43:500         30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.51:2408       34ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.218:2408      40ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.80:500         31ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.171:2408      32ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.68:2408       35ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.90:500        32ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.91:2408       32ms          36ms      0%     RU         HEL    Helsinki, FI
8.47.69.100:2408       37ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.122:2408   29ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.220:2408      34ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.226:2408   33ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.70.166:2408       31ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.64:2408       41ms          36ms      0%     RU         HEL    Helsinki, FI
8.47.69.113:2408       33ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.66:2408       39ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.119:2408   34ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.146.229:2408      36ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.152:2408      33ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.214.164:2408      37ms          36ms      0%     RU         HEL    Helsinki, FI
8.47.69.178:2408       29ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.163:2408      31ms          36ms      0%     RU         HEL    Helsinki, FI
162.159.192.86:2408    30ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.156:2408      37ms          36ms      0%     RU         HEL    Helsinki, FI
8.35.211.4:2408        36ms          36ms      0%     RU         HEL    Helsinki, FI
8.34.70.213:2408       37ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.125.107:2408      37ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.0:2408        31ms          36ms      0%     RU         HEL    Helsinki, FI
8.39.204.248:500       31ms          36ms      0%     RU         HEL    Helsinki, FI
8.6.112.200:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.254:2408      35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.164:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.25:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.149:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.185:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.32:2408       33ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.46:2408        39ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.73:500        36ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.129:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.215:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.187:2408      28ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.25:2408    29ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.205:2408      29ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.178:2408      40ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.172:500        33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.226:2408      36ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.146:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.65:2408        34ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.216:500    31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.121:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.234:2408      29ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.92:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.8:2408     29ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.209:2408      36ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.128:2408      40ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.56:2408       33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.163:2408      28ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.163:2408       34ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.98:2408    41ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.50:2408        50ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.146:2408      29ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.236:2408      35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.115:2408      35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.181:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.104:500        30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.33:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.111:2408      29ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.106:2408      34ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.180:2408      40ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.78:2408    36ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.232:2408       33ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.112:2408   35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.76:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.99:2408        31ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.94:2408        49ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.191:2408       33ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.240:2408   34ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.145:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.217:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.153:500       36ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.174:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.213:2408      39ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.85:2408       31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.82:2408       38ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.120:2408       36ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.153:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.20:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.91:2408       30ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.25:2408       37ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.91:2408        32ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.199:2408       39ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.196:2408       43ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.95:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.20:500         33ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.113:2408   31ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.47:2408    29ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.15:500         65ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.54:2408    36ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.89:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.47:2408        31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.34:500        35ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.231:500        28ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.90:2408    35ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.5:2408         29ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.224:2408   33ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.22:2408    47ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.115:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.236:2408   31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.197:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.96:500        29ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.165:2408       36ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.28:2408       34ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.162:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.109:2408      38ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.15:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.178:2408      39ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.230:2408      39ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.102:2408       38ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.89:2408       30ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.211:2408       52ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.176:2408      35ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.203:2408      37ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.88:2408        32ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.106:2408   33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.31:2408       36ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.213:2408      37ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.188:2408       47ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.95:2408    34ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.232:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.251:2408      43ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.255:2408   33ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.28:2408    33ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.163:2408       41ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.12:2408       31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.172:500       33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.7:2408        32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.43:2408       31ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.219:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.4:2408         41ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.3:2408        30ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.79:500         37ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.214:500       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.100:2408      34ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.181:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.205:2408      35ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.152:500       33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.135:500       29ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.150:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.225:2408      29ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.201:2408       42ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.134:500        33ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.185:2408       37ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.14:500         37ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.2:2408        34ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.176:4500   32ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.10:2408    33ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.64:2408       43ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.77:2408    31ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.215:2408       42ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.170:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.113:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.169:2408      41ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.244:2408      41ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.139:2408   32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.42:2408       28ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.170:2408      42ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.160:500       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.25:1701       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.106:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.145:2408   29ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.244:500       40ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.172:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.128:2408      38ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.131:2408      41ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.1:2408        31ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.184:2408       31ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.128:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.78:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.64:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.194:2408      37ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.67:2408       33ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.67:2408        52ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.8:500          67ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.126:2408       37ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.226:2408      29ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.220:2408   45ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.198:2408       36ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.158:2408       33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.232:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.86:2408       36ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.213:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.140:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.126:500       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.122:2408      38ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.134:2408       48ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.191:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.151:2408       30ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.80:2408        31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.47:2408       30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.80:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.159:500       39ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.100:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.233:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.122:2408      35ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.161:2408       30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.94:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.252:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.57:2408       33ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.181:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.112:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.97:2408       35ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.70:2408        39ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.71:2408       38ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.147:2408      43ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.130:2408      42ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.182:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.106:500       34ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.184:2408   34ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.151:2408      33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.242:2408      36ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.23:2408        45ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.14:2408       36ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.105:2408      40ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.130:500        31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.93:2408       29ms          37ms      0%     RU         HEL    Helsinki, FI
8.6.112.119:2408       43ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.102:2408      31ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.140:2408   35ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.146.207:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
162.159.192.229:2408   33ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.151:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.87:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.30:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.7:2408        39ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.214:2408      37ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.68:2408       30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.214.95:500        36ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.169:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
8.34.70.227:2408       32ms          37ms      0%     RU         HEL    Helsinki, FI
8.35.211.248:2408      44ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.230:2408      30ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.6:2408        34ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.182:2408      32ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.125.134:500       31ms          37ms      0%     RU         HEL    Helsinki, FI
8.39.204.84:2408       30ms          37ms      0%     RU         HEL    Helsinki, FI
8.47.69.141:2408       30ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.204.188:2408      37ms          38ms      0%     RU         HEL    Helsinki, FI
8.6.112.230:2408       31ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.204.246:2408      40ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.214.219:2408      41ms          38ms      0%     RU         HEL    Helsinki, FI
8.47.69.53:2408        32ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.214.20:2408       29ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.146.246:2408      30ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.125.214:2408      36ms          38ms      0%     RU         HEL    Helsinki, FI
162.159.192.26:1701    33ms          38ms      0%     RU         HEL    Helsinki, FI
8.47.69.120:2408       44ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.125.147:2408      31ms          38ms      0%     RU         HEL    Helsinki, FI
8.47.69.108:2408       33ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.70.148:2408       31ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.70.28:2408        36ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.214.120:2408      34ms          38ms      0%     RU         HEL    Helsinki, FI
162.159.192.67:2408    34ms          38ms      0%     RU         HEL    Helsinki, FI
8.6.112.61:2408        51ms          38ms      0%     RU         HEL    Helsinki, FI
8.35.211.44:2408       40ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.204.37:2408       33ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.146.10:2408       33ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.146.99:500        33ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.204.74:2408       31ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.125.60:2408       36ms          38ms      0%     RU         HEL    Helsinki, FI
8.35.211.94:500        33ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.204.161:2408      28ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.125.222:2408      33ms          38ms      0%     RU         HEL    Helsinki, FI
8.6.112.42:500         34ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.204.39:2408       35ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.125.155:2408      35ms          38ms      0%     RU         HEL    Helsinki, FI
162.159.192.202:2408   35ms          38ms      0%     RU         HEL    Helsinki, FI
8.39.204.85:500        40ms          38ms      0%     RU         HEL    Helsinki, FI
162.159.192.201:2408   38ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.70.240:2408       36ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.146.63:2408       40ms          38ms      0%     RU         HEL    Helsinki, FI
8.47.69.92:2408        32ms          38ms      0%     RU         HEL    Helsinki, FI
8.34.146.136:2408      31ms          38ms      0%     RU         HEL    Helsinki, FI
162.159.192.108:2408   33ms          38ms      0%     RU         HEL    Helsinki, FI
